Attribute,Value,Date_GBP,Date_usd,Date_EUR,Day Name_fOR_USD,Day_ Name_EUR,Day_Name_GBP
EUR,125.676,18/07/2013,18/04/2013,12/07/2013,Thursday,Friday,Thursday
EUR,125.677,28/01/2015,23/10/2014,22/01/2015,Thursday,Thursday,Wednesday
EUR,125.678,29/01/2015,24/10/2014,23/01/2015,Friday,Friday,Thursday
EUR,125.678,21/11/2014,18/08/2014,17/11/2014,Monday,Monday,Friday
EUR,125.678,13/11/2009,13/08/2009,06/11/2009,Thursday,Friday,Friday
EUR,125.687,20/11/2014,15/08/2014,14/11/2014,Friday,Friday,Thursday
EUR,125.699,10/05/2013,01/02/2013,06/05/2013,Friday,Monday,Friday
EUR,125.707,13/10/2011,13/07/2011,06/10/2011,Wednesday,Thursday,Thursday
EUR,125.716,19/11/2014,14/08/2014,13/11/2014,Thursday,Thursday,Wednesday
EUR,125.717,26/12/2012,20/09/2012,18/12/2012,Thursday,Tuesday,Wednesday
EUR,125.72,29/04/2010,22/01/2010,22/04/2010,Friday,Thursday,Thursday
EUR,125.72,29/03/2012,05/12/2011,22/03/2012,Monday,Thursday,Thursday
EUR,125.722,14/05/2013,06/02/2013,08/05/2013,Wednesday,Wednesday,Tuesday
EUR,125.725,20/04/2010,14/01/2010,14/04/2010,Thursday,Wednesday,Tuesday
EUR,125.725,19/04/2010,13/01/2010,13/04/2010,Wednesday,Tuesday,Monday
EUR,125.727,18/04/2013,11/01/2013,12/04/2013,Friday,Friday,Thursday
EUR,125.782,09/12/2014,04/09/2014,03/12/2014,Thursday,Wednesday,Tuesday
EUR,125.808,23/10/2014,18/07/2014,17/10/2014,Friday,Friday,Thursday
EUR,125.827,09/05/2012,10/01/2012,02/05/2012,Tuesday,Wednesday,Wednesday
EUR,125.828,30/09/2014,26/06/2014,23/09/2014,Thursday,Tuesday,Tuesday
EUR,125.844,28/01/2011,26/10/2010,24/01/2011,Tuesday,Monday,Friday
EUR,125.87,15/10/2009,17/07/2009,09/10/2009,Friday,Friday,Thursday
EUR,125.872,13/06/2013,12/03/2013,07/06/2013,Tuesday,Friday,Thursday
EUR,125.874,05/02/2010,03/11/2009,29/01/2010,Tuesday,Friday,Friday
EUR,125.88,16/05/2013,08/02/2013,10/05/2013,Friday,Friday,Thursday
EUR,125.89,15/05/2013,07/02/2013,09/05/2013,Thursday,Thursday,Wednesday
EUR,125.896,11/10/2010,12/07/2010,05/10/2010,Monday,Tuesday,Monday
EUR,125.903,01/07/2013,28/03/2013,25/06/2013,Thursday,Tuesday,Monday
EUR,125.908,17/09/2014,17/06/2014,10/09/2014,Tuesday,Wednesday,Wednesday
EUR,125.922,03/04/2012,08/12/2011,27/03/2012,Thursday,Tuesday,Tuesday
EUR,125.928,04/05/2012,06/01/2012,27/04/2012,Friday,Friday,Friday
EUR,125.931,26/11/2010,24/08/2010,22/11/2010,Tuesday,Monday,Friday
EUR,125.958,26/07/2013,26/04/2013,22/07/2013,Friday,Monday,Friday
EUR,125.963,27/04/2010,20/01/2010,20/04/2010,Wednesday,Tuesday,Tuesday
EUR,125.969,18/02/2011,18/11/2010,14/02/2011,Thursday,Monday,Friday
EUR,125.982,16/10/2009,20/07/2009,12/10/2009,Monday,Monday,Friday
EUR,125.993,11/02/2010,09/11/2009,05/02/2010,Monday,Friday,Thursday
EUR,125.994,27/12/2012,21/09/2012,19/12/2012,Friday,Wednesday,Thursday
EUR,125.994,27/10/2014,22/07/2014,21/10/2014,Tuesday,Tuesday,Monday
EUR,126.007,23/02/2011,23/11/2010,17/02/2011,Tuesday,Thursday,Wednesday
EUR,126.007,24/02/2011,24/11/2010,18/02/2011,Wednesday,Friday,Thursday
EUR,126.008,19/12/2011,12/09/2011,13/12/2011,Monday,Tuesday,Monday
EUR,126.012,08/01/2013,02/10/2012,02/01/2013,Tuesday,Wednesday,Tuesday
EUR,126.016,29/09/2014,25/06/2014,22/09/2014,Wednesday,Monday,Monday
EUR,126.022,04/12/2014,01/09/2014,28/11/2014,Monday,Friday,Thursday
EUR,126.031,24/11/2014,19/08/2014,18/11/2014,Tuesday,Tuesday,Monday
EUR,126.036,16/12/2014,11/09/2014,10/12/2014,Thursday,Wednesday,Tuesday
EUR,126.058,28/10/2014,23/07/2014,22/10/2014,Wednesday,Wednesday,Tuesday
EUR,126.059,24/04/2013,17/01/2013,18/04/2013,Thursday,Thursday,Wednesday
EUR,126.079,07/01/2013,01/10/2012,31/12/2012,Monday,Monday,Monday
EUR,126.085,02/07/2013,01/04/2013,26/06/2013,Monday,Wednesday,Tuesday
EUR,126.132,25/02/2011,25/11/2010,21/02/2011,Thursday,Monday,Friday
EUR,126.16,14/10/2011,14/07/2011,07/10/2011,Thursday,Friday,Friday
EUR,126.168,03/12/2014,29/08/2014,27/11/2014,Friday,Thursday,Wednesday
EUR,126.168,02/04/2012,07/12/2011,26/03/2012,Wednesday,Monday,Monday
EUR,126.174,01/03/2011,29/11/2010,23/02/2011,Monday,Wednesday,Tuesday
EUR,126.175,13/03/2012,17/11/2011,05/03/2012,Thursday,Monday,Tuesday
EUR,126.182,11/10/2011,12/07/2011,04/10/2011,Tuesday,Tuesday,Tuesday
EUR,126.197,31/01/2011,27/10/2010,25/01/2011,Wednesday,Tuesday,Monday
EUR,126.207,14/02/2011,10/11/2010,08/02/2011,Wednesday,Tuesday,Monday
EUR,126.214,01/03/2013,23/11/2012,25/02/2013,Friday,Monday,Friday
EUR,126.222,22/10/2014,17/07/2014,16/10/2014,Thursday,Thursday,Wednesday
EUR,126.227,16/09/2014,16/06/2014,09/09/2014,Monday,Tuesday,Tuesday
EUR,126.248,25/11/2014,20/08/2014,19/11/2014,Wednesday,Wednesday,Tuesday
EUR,126.25,23/07/2013,23/04/2013,17/07/2013,Tuesday,Wednesday,Tuesday
EUR,126.251,04/11/2014,30/07/2014,29/10/2014,Wednesday,Wednesday,Tuesday
EUR,126.274,17/12/2014,15/09/2014,11/12/2014,Monday,Thursday,Wednesday
EUR,126.298,28/02/2013,22/11/2012,22/02/2013,Thursday,Friday,Thursday
EUR,126.299,16/12/2011,09/09/2011,12/12/2011,Friday,Monday,Friday
EUR,126.301,19/10/2009,21/07/2009,13/10/2009,Tuesday,Tuesday,Monday
EUR,126.313,02/01/2013,26/09/2012,26/12/2012,Wednesday,Wednesday,Wednesday
EUR,126.333,03/11/2009,04/08/2009,27/10/2009,Tuesday,Tuesday,Tuesday
EUR,126.344,05/12/2011,29/08/2011,28/11/2011,Monday,Monday,Monday
EUR,126.349,03/01/2013,27/09/2012,27/12/2012,Thursday,Thursday,Thursday
EUR,126.359,19/09/2014,18/06/2014,11/09/2014,Wednesday,Thursday,Friday
EUR,126.395,03/02/2010,30/10/2009,28/01/2010,Friday,Thursday,Wednesday
EUR,126.396,09/09/2013,11/06/2013,03/09/2013,Tuesday,Tuesday,Monday
EUR,126.397,10/09/2013,12/06/2013,04/09/2013,Wednesday,Wednesday,Tuesday
EUR,126.398,02/03/2012,08/11/2011,24/02/2012,Tuesday,Friday,Friday
EUR,126.411,26/11/2014,21/08/2014,20/11/2014,Thursday,Thursday,Wednesday
EUR,126.415,30/07/2013,30/04/2013,24/07/2013,Tuesday,Wednesday,Tuesday
EUR,126.419,12/10/2010,13/07/2010,06/10/2010,Tuesday,Wednesday,Tuesday
EUR,126.421,18/12/2014,16/09/2014,12/12/2014,Tuesday,Friday,Thursday
EUR,126.428,27/02/2012,03/11/2011,10/02/2012,Thursday,Friday,Monday
EUR,126.43,21/10/2009,23/07/2009,15/10/2009,Thursday,Thursday,Wednesday
EUR,126.446,24/07/2013,24/04/2013,18/07/2013,Wednesday,Thursday,Wednesday
EUR,126.452,22/09/2014,19/06/2014,15/09/2014,Thursday,Monday,Monday
EUR,126.459,28/01/2010,26/10/2009,22/01/2010,Monday,Friday,Thursday
EUR,126.471,27/11/2014,22/08/2014,21/11/2014,Friday,Friday,Thursday
EUR,126.476,23/09/2014,20/06/2014,16/09/2014,Friday,Tuesday,Tuesday
EUR,126.507,16/11/2009,14/08/2009,09/11/2009,Friday,Monday,Monday
EUR,126.511,31/12/2009,30/09/2009,24/12/2009,Wednesday,Thursday,Thursday
EUR,126.517,29/07/2013,29/04/2013,23/07/2013,Monday,Tuesday,Monday
EUR,126.528,05/11/2014,31/07/2014,30/10/2014,Thursday,Thursday,Wednesday
EUR,126.54,08/02/2011,04/11/2010,01/02/2011,Thursday,Tuesday,Tuesday
EUR,126.557,24/10/2014,21/07/2014,20/10/2014,Monday,Monday,Friday
EUR,126.559,15/09/2014,13/06/2014,08/09/2014,Friday,Monday,Monday
EUR,126.57,05/12/2014,02/09/2014,01/12/2014,Tuesday,Monday,Friday
EUR,126.574,02/02/2010,29/10/2009,27/01/2010,Thursday,Wednesday,Tuesday
EUR,126.577,26/09/2014,24/06/2014,19/09/2014,Tuesday,Friday,Friday
EUR,126.585,25/09/2014,23/06/2014,17/09/2014,Monday,Wednesday,Thursday
EUR,126.59,12/09/2013,14/06/2013,06/09/2013,Friday,Friday,Thursday
EUR,126.591,23/10/2009,27/07/2009,19/10/2009,Monday,Monday,Friday
EUR,126.604,17/06/2013,14/03/2013,11/06/2013,Thursday,Tuesday,Monday
EUR,126.61,06/09/2013,10/06/2013,02/09/2013,Monday,Monday,Friday
EUR,126.622,31/12/2012,25/09/2012,21/12/2012,Tuesday,Friday,Monday
EUR,126.634,08/12/2014,03/09/2014,02/12/2014,Wednesday,Tuesday,Monday
EUR,126.635,09/01/2013,03/10/2012,03/01/2013,Wednesday,Thursday,Wednesday
EUR,126.638,28/04/2010,21/01/2010,21/04/2010,Thursday,Wednesday,Wednesday
EUR,126.643,22/10/2009,24/07/2009,16/10/2009,Friday,Friday,Thursday
EUR,126.664,09/04/2012,12/12/2011,30/03/2012,Monday,Friday,Monday
EUR,126.669,20/10/2009,22/07/2009,14/10/2009,Wednesday,Wednesday,Tuesday
EUR,126.695,26/10/2009,28/07/2009,20/10/2009,Tuesday,Tuesday,Monday
EUR,126.725,12/03/2012,16/11/2011,02/03/2012,Wednesday,Friday,Monday
EUR,126.732,01/08/2013,03/05/2013,26/07/2013,Friday,Friday,Thursday
EUR,126.732,30/10/2009,03/08/2009,26/10/2009,Monday,Monday,Friday
EUR,126.747,15/02/2011,15/11/2010,09/02/2011,Monday,Wednesday,Tuesday
EUR,126.747,31/07/2013,02/05/2013,25/07/2013,Thursday,Thursday,Wednesday
EUR,126.754,27/06/2013,26/03/2013,21/06/2013,Tuesday,Friday,Thursday
EUR,126.76,11/09/2013,13/06/2013,05/09/2013,Thursday,Thursday,Wednesday
EUR,126.76,29/11/2010,25/08/2010,23/11/2010,Wednesday,Tuesday,Monday
EUR,126.782,22/12/2014,19/09/2014,16/12/2014,Friday,Tuesday,Monday
EUR,126.789,03/10/2011,05/07/2011,27/09/2011,Tuesday,Tuesday,Monday
EUR,126.801,12/04/2012,15/12/2011,05/04/2012,Thursday,Thursday,Thursday
EUR,126.814,30/12/2009,29/09/2009,23/12/2009,Tuesday,Wednesday,Wednesday
EUR,126.833,11/09/2014,12/06/2014,05/09/2014,Thursday,Friday,Thursday
EUR,126.835,18/01/2013,12/10/2012,14/01/2013,Friday,Monday,Friday
EUR,126.846,04/01/2013,28/09/2012,28/12/2012,Friday,Friday,Friday
EUR,126.86,16/02/2011,16/11/2010,10/02/2011,Tuesday,Thursday,Wednesday
EUR,126.866,01/02/2011,28/10/2010,26/01/2011,Thursday,Wednesday,Tuesday
EUR,126.893,05/04/2012,09/12/2011,29/03/2012,Friday,Thursday,Thursday
EUR,126.904,10/04/2012,13/12/2011,02/04/2012,Tuesday,Monday,Tuesday
EUR,126.904,28/06/2013,27/03/2013,24/06/2013,Wednesday,Monday,Friday
EUR,126.915,11/04/2012,14/12/2011,03/04/2012,Wednesday,Tuesday,Wednesday
EUR,126.924,19/10/2010,20/07/2010,13/10/2010,Tuesday,Wednesday,Tuesday
EUR,126.944,07/08/2013,09/05/2013,01/08/2013,Thursday,Thursday,Wednesday
EUR,126.999,03/02/2011,01/11/2010,28/01/2011,Monday,Friday,Thursday
EUR,127.014,28/12/2012,24/09/2012,20/12/2012,Monday,Thursday,Friday
EUR,127.014,06/12/2011,30/08/2011,29/11/2011,Tuesday,Tuesday,Tuesday
EUR,127.016,05/09/2013,07/06/2013,30/08/2013,Friday,Friday,Thursday
EUR,127.044,29/01/2010,27/10/2009,25/01/2010,Tuesday,Monday,Friday
EUR,127.05,04/03/2013,26/11/2012,26/02/2013,Monday,Tuesday,Monday
EUR,127.058,22/08/2013,24/05/2013,16/08/2013,Friday,Friday,Thursday
EUR,127.061,27/10/2009,29/07/2009,21/10/2009,Wednesday,Wednesday,Tuesday
EUR,127.065,19/11/2010,17/08/2010,15/11/2010,Tuesday,Monday,Friday
EUR,127.083,17/02/2011,17/11/2010,11/02/2011,Wednesday,Friday,Thursday
EUR,127.087,14/06/2013,13/03/2013,10/06/2013,Wednesday,Monday,Friday
EUR,127.09,26/04/2010,19/01/2010,19/04/2010,Tuesday,Monday,Monday
EUR,127.101,02/08/2013,06/05/2013,29/07/2013,Monday,Monday,Friday
EUR,127.126,30/11/2011,25/08/2011,24/11/2011,Thursday,Thursday,Wednesday
EUR,127.145,02/12/2011,26/08/2011,25/11/2011,Friday,Friday,Friday
EUR,127.145,13/12/2011,06/09/2011,07/12/2011,Tuesday,Wednesday,Tuesday
EUR,127.155,13/09/2013,17/06/2013,09/09/2013,Monday,Monday,Friday
EUR,127.167,01/02/2010,28/10/2009,26/01/2010,Wednesday,Tuesday,Monday
EUR,127.17,19/12/2014,17/09/2014,15/12/2014,Wednesday,Monday,Friday
EUR,127.172,05/08/2013,07/05/2013,30/07/2013,Tuesday,Tuesday,Monday
EUR,127.214,07/12/2011,31/08/2011,30/11/2011,Wednesday,Wednesday,Wednesday
EUR,127.218,06/08/2013,08/05/2013,31/07/2013,Wednesday,Wednesday,Tuesday
EUR,127.225,28/02/2011,26/11/2010,22/02/2011,Friday,Tuesday,Monday
EUR,127.23,16/09/2013,18/06/2013,10/09/2013,Tuesday,Tuesday,Monday
EUR,127.231,28/10/2009,30/07/2009,22/10/2009,Thursday,Thursday,Wednesday
EUR,127.232,02/02/2011,29/10/2010,27/01/2011,Friday,Thursday,Wednesday
EUR,127.236,23/01/2013,17/10/2012,17/01/2013,Wednesday,Thursday,Wednesday
EUR,127.241,13/10/2010,14/07/2010,07/10/2010,Wednesday,Thursday,Wednesday
EUR,127.257,29/12/2009,28/09/2009,22/12/2009,Monday,Tuesday,Tuesday
EUR,127.278,17/10/2011,15/07/2011,10/10/2011,Friday,Monday,Monday
EUR,127.321,05/03/2012,09/11/2011,27/02/2012,Wednesday,Monday,Monday
EUR,127.324,18/06/2013,15/03/2013,12/06/2013,Friday,Wednesday,Tuesday
EUR,127.332,29/10/2009,31/07/2009,23/10/2009,Friday,Friday,Thursday
EUR,127.34,15/12/2011,08/09/2011,09/12/2011,Thursday,Friday,Thursday
EUR,127.349,20/08/2013,22/05/2013,14/08/2013,Wednesday,Wednesday,Tuesday
EUR,127.362,24/12/2014,23/09/2014,18/12/2014,Tuesday,Thursday,Wednesday
EUR,127.379,07/02/2011,03/11/2010,31/01/2011,Wednesday,Monday,Monday
EUR,127.381,28/12/2009,25/09/2009,21/12/2009,Friday,Monday,Monday
EUR,127.392,28/01/2013,22/10/2012,22/01/2013,Monday,Tuesday,Monday
EUR,127.422,04/10/2011,06/07/2011,28/09/2011,Wednesday,Wednesday,Tuesday
EUR,127.425,05/01/2010,01/10/2009,28/12/2009,Thursday,Monday,Tuesday
EUR,127.428,08/08/2013,10/05/2013,02/08/2013,Friday,Friday,Thursday
EUR,127.436,19/06/2013,18/03/2013,13/06/2013,Monday,Thursday,Wednesday
EUR,127.462,08/11/2010,06/08/2010,01/11/2010,Friday,Monday,Monday
EUR,127.463,24/12/2009,24/09/2009,18/12/2009,Thursday,Friday,Thursday
EUR,127.49,28/10/2010,29/07/2010,22/10/2010,Thursday,Friday,Thursday
EUR,127.49,27/10/2010,28/07/2010,21/10/2010,Wednesday,Thursday,Wednesday
EUR,127.491,29/09/2011,01/07/2011,23/09/2011,Friday,Friday,Thursday
EUR,127.507,30/09/2011,04/07/2011,26/09/2011,Monday,Monday,Friday
EUR,127.514,21/08/2013,23/05/2013,15/08/2013,Thursday,Thursday,Wednesday
EUR,127.515,31/01/2013,25/10/2012,25/01/2013,Thursday,Friday,Thursday
EUR,127.517,02/03/2011,30/11/2010,24/02/2011,Tuesday,Thursday,Wednesday
EUR,127.548,25/10/2010,26/07/2010,19/10/2010,Monday,Tuesday,Monday
EUR,127.572,21/02/2013,15/11/2012,15/02/2013,Thursday,Friday,Thursday
EUR,127.574,19/11/2009,19/08/2009,13/11/2009,Wednesday,Friday,Thursday
EUR,127.584,23/12/2014,22/09/2014,17/12/2014,Monday,Wednesday,Tuesday
EUR,127.594,22/02/2013,16/11/2012,18/02/2013,Friday,Monday,Friday
EUR,127.632,29/08/2013,31/05/2013,23/08/2013,Friday,Friday,Thursday
EUR,127.654,25/02/2013,19/11/2012,19/02/2013,Monday,Tuesday,Monday
EUR,127.664,26/02/2013,20/11/2012,20/02/2013,Tuesday,Wednesday,Tuesday
EUR,127.668,30/01/2013,24/10/2012,24/01/2013,Wednesday,Thursday,Wednesday
EUR,127.673,22/01/2013,16/10/2012,16/01/2013,Tuesday,Wednesday,Tuesday
EUR,127.673,14/12/2011,07/09/2011,08/12/2011,Wednesday,Thursday,Wednesday
EUR,127.69,19/09/2011,21/06/2011,13/09/2011,Tuesday,Tuesday,Monday
EUR,127.721,09/02/2011,05/11/2010,02/02/2011,Friday,Wednesday,Wednesday
EUR,127.735,25/01/2013,19/10/2012,21/01/2013,Friday,Monday,Friday
EUR,127.736,29/01/2013,23/10/2012,23/01/2013,Tuesday,Wednesday,Tuesday
EUR,127.741,22/04/2010,18/01/2010,16/04/2010,Monday,Friday,Thursday
EUR,127.742,08/12/2011,01/09/2011,02/12/2011,Thursday,Friday,Thursday
EUR,127.742,28/08/2013,30/05/2013,22/08/2013,Thursday,Thursday,Wednesday
EUR,127.747,10/10/2011,11/07/2011,03/10/2011,Monday,Monday,Monday
EUR,127.76,07/03/2012,14/11/2011,29/02/2012,Monday,Wednesday,Wednesday
EUR,127.768,03/03/2011,01/12/2010,25/02/2011,Wednesday,Friday,Thursday
EUR,127.77,19/08/2013,21/05/2013,13/08/2013,Tuesday,Tuesday,Monday
EUR,127.8,12/12/2011,05/09/2011,06/12/2011,Monday,Tuesday,Monday
EUR,127.807,23/11/2011,18/08/2011,17/11/2011,Thursday,Thursday,Wednesday
EUR,127.808,05/11/2010,05/08/2010,29/10/2010,Thursday,Friday,Friday
EUR,127.81,12/08/2013,14/05/2013,06/08/2013,Tuesday,Tuesday,Monday
EUR,127.836,04/11/2010,04/08/2010,28/10/2010,Wednesday,Thursday,Thursday
EUR,127.839,18/11/2009,18/08/2009,12/11/2009,Tuesday,Thursday,Wednesday
EUR,127.855,13/01/2010,09/10/2009,07/01/2010,Friday,Thursday,Wednesday
EUR,127.855,14/01/2010,12/10/2009,08/01/2010,Monday,Friday,Thursday
EUR,127.864,21/01/2013,15/10/2012,15/01/2013,Monday,Tuesday,Monday
EUR,127.868,24/01/2013,18/10/2012,18/01/2013,Thursday,Friday,Thursday
EUR,127.875,09/08/2013,13/05/2013,05/08/2013,Monday,Monday,Friday
EUR,127.877,19/09/2013,20/06/2013,12/09/2013,Thursday,Thursday,Thursday
EUR,127.878,08/01/2010,06/10/2009,31/12/2009,Tuesday,Thursday,Friday
EUR,127.897,28/11/2011,23/08/2011,22/11/2011,Tuesday,Tuesday,Monday
EUR,127.903,18/11/2010,16/08/2010,10/11/2010,Monday,Wednesday,Thursday
EUR,127.904,15/01/2010,13/10/2009,11/01/2010,Tuesday,Monday,Friday
EUR,127.913,21/06/2013,20/03/2013,17/06/2013,Wednesday,Monday,Friday
EUR,127.918,06/01/2010,02/10/2009,29/12/2009,Friday,Tuesday,Wednesday
EUR,127.933,09/03/2012,15/11/2011,01/03/2012,Tuesday,Thursday,Friday
EUR,127.952,03/09/2013,05/06/2013,28/08/2013,Wednesday,Wednesday,Tuesday
EUR,127.954,20/06/2013,19/03/2013,14/06/2013,Tuesday,Friday,Thursday
EUR,127.985,09/12/2011,02/09/2011,05/12/2011,Friday,Monday,Friday
EUR,128.019,26/01/2010,22/10/2009,20/01/2010,Thursday,Wednesday,Tuesday
EUR,128.024,26/08/2013,28/05/2013,20/08/2013,Tuesday,Tuesday,Monday
EUR,128.029,15/10/2010,16/07/2010,11/10/2010,Friday,Monday,Friday
EUR,128.045,24/11/2011,19/08/2011,18/11/2011,Friday,Friday,Thursday
EUR,128.06,20/11/2009,20/08/2009,16/11/2009,Thursday,Monday,Friday
EUR,128.061,08/09/2014,09/06/2014,02/09/2014,Monday,Tuesday,Monday
EUR,128.061,09/09/2014,10/06/2014,03/09/2014,Tuesday,Wednesday,Tuesday
EUR,128.073,24/06/2013,21/03/2013,18/06/2013,Thursday,Tuesday,Monday
EUR,128.074,18/10/2010,19/07/2010,12/10/2010,Monday,Tuesday,Monday
EUR,128.088,21/04/2010,15/01/2010,15/04/2010,Friday,Thursday,Wednesday
EUR,128.091,02/09/2013,04/06/2013,27/08/2013,Tuesday,Tuesday,Monday
EUR,128.095,25/11/2011,22/08/2011,21/11/2011,Monday,Monday,Friday
EUR,128.097,27/02/2013,21/11/2012,21/02/2013,Wednesday,Thursday,Wednesday
EUR,128.101,27/01/2010,23/10/2009,21/01/2010,Friday,Thursday,Wednesday
EUR,128.115,19/02/2013,13/11/2012,13/02/2013,Tuesday,Wednesday,Tuesday
EUR,128.121,04/09/2013,06/06/2013,29/08/2013,Thursday,Thursday,Wednesday
EUR,128.122,18/02/2013,09/11/2012,11/02/2013,Friday,Monday,Monday
EUR,128.131,20/09/2011,22/06/2011,14/09/2011,Wednesday,Wednesday,Tuesday
EUR,128.146,29/10/2010,30/07/2010,25/10/2010,Friday,Monday,Friday
EUR,128.159,10/09/2014,11/06/2014,04/09/2014,Wednesday,Thursday,Wednesday
EUR,128.163,17/11/2009,17/08/2009,10/11/2009,Monday,Tuesday,Tuesday
EUR,128.174,11/02/2011,09/11/2010,07/02/2011,Tuesday,Monday,Friday
EUR,128.201,18/09/2013,19/06/2013,11/09/2013,Wednesday,Wednesday,Wednesday
EUR,128.211,07/01/2010,05/10/2009,30/12/2009,Monday,Wednesday,Thursday
EUR,128.212,14/08/2013,16/05/2013,08/08/2013,Thursday,Thursday,Wednesday
EUR,128.292,09/03/2011,06/12/2010,02/03/2011,Monday,Wednesday,Wednesday
EUR,128.292,10/03/2011,07/12/2010,03/03/2011,Tuesday,Thursday,Thursday
EUR,128.295,01/11/2010,02/08/2010,26/10/2010,Monday,Tuesday,Monday
EUR,128.304,23/08/2013,27/05/2013,19/08/2013,Monday,Monday,Friday
EUR,128.307,18/11/2011,15/08/2011,14/11/2011,Monday,Monday,Friday
EUR,128.317,27/08/2013,29/05/2013,21/08/2013,Wednesday,Wednesday,Tuesday
EUR,128.32,13/08/2013,15/05/2013,07/08/2013,Wednesday,Wednesday,Tuesday
EUR,128.325,23/09/2013,24/06/2013,16/09/2013,Monday,Monday,Monday
EUR,128.342,25/06/2013,22/03/2013,19/06/2013,Friday,Wednesday,Tuesday
EUR,128.379,18/03/2011,15/12/2010,14/03/2011,Wednesday,Monday,Friday
EUR,128.388,02/09/2014,03/06/2014,26/08/2014,Tuesday,Tuesday,Tuesday
EUR,128.388,03/09/2014,04/06/2014,27/08/2014,Wednesday,Wednesday,Wednesday
EUR,128.391,04/09/2014,05/06/2014,29/08/2014,Thursday,Friday,Thursday
EUR,128.417,24/11/2009,24/08/2009,18/11/2009,Monday,Wednesday,Tuesday
EUR,128.428,17/11/2010,13/08/2010,09/11/2010,Friday,Tuesday,Wednesday
EUR,128.444,14/10/2010,15/07/2010,08/10/2010,Thursday,Friday,Thursday
EUR,128.488,26/10/2010,27/07/2010,20/10/2010,Tuesday,Wednesday,Tuesday
EUR,128.493,10/02/2011,08/11/2010,03/02/2011,Monday,Thursday,Thursday
EUR,128.508,18/10/2011,18/07/2011,11/10/2011,Monday,Tuesday,Tuesday
EUR,128.533,04/03/2011,02/12/2010,28/02/2011,Thursday,Monday,Friday
EUR,128.545,01/02/2013,26/10/2012,28/01/2013,Friday,Monday,Friday
EUR,128.547,20/09/2013,21/06/2013,13/09/2013,Friday,Friday,Friday
EUR,128.548,05/09/2014,06/06/2014,01/09/2014,Friday,Monday,Friday
EUR,128.561,06/10/2011,07/07/2011,29/09/2011,Thursday,Thursday,Thursday
EUR,128.568,30/08/2013,03/06/2013,26/08/2013,Monday,Monday,Friday
EUR,128.6,29/11/2011,24/08/2011,23/11/2011,Wednesday,Wednesday,Tuesday
EUR,128.618,12/01/2010,08/10/2009,06/01/2010,Thursday,Wednesday,Tuesday
EUR,128.645,07/03/2011,03/12/2010,01/03/2011,Friday,Tuesday,Monday
EUR,128.646,26/06/2013,25/03/2013,20/06/2013,Monday,Thursday,Wednesday
EUR,128.656,06/02/2013,30/10/2012,30/01/2013,Tuesday,Wednesday,Wednesday
EUR,128.667,26/09/2011,28/06/2011,20/09/2011,Tuesday,Tuesday,Monday
EUR,128.676,16/08/2013,20/05/2013,12/08/2013,Monday,Monday,Friday
EUR,128.725,11/01/2010,07/10/2009,05/01/2010,Wednesday,Tuesday,Monday
EUR,128.75,17/03/2011,14/12/2010,11/03/2011,Tuesday,Friday,Thursday
EUR,128.751,05/02/2013,29/10/2012,29/01/2013,Monday,Tuesday,Tuesday
EUR,128.755,15/08/2013,17/05/2013,09/08/2013,Friday,Friday,Thursday
EUR,128.758,20/10/2010,21/07/2010,14/10/2010,Wednesday,Thursday,Wednesday
EUR,128.762,09/11/2010,09/08/2010,03/11/2010,Monday,Wednesday,Tuesday
EUR,128.791,23/12/2009,23/09/2009,17/12/2009,Wednesday,Thursday,Wednesday
EUR,128.809,27/09/2011,29/06/2011,21/09/2011,Wednesday,Wednesday,Tuesday
EUR,128.821,28/09/2011,30/06/2011,22/09/2011,Thursday,Thursday,Wednesday
EUR,128.848,26/11/2009,26/08/2009,20/11/2009,Wednesday,Friday,Thursday
EUR,128.849,27/11/2009,27/08/2009,23/11/2009,Thursday,Monday,Friday
EUR,128.861,25/01/2010,21/10/2009,19/01/2010,Wednesday,Tuesday,Monday
EUR,128.89,22/12/2009,22/09/2009,16/12/2009,Tuesday,Wednesday,Tuesday
EUR,128.9,25/11/2009,25/08/2009,19/11/2009,Tuesday,Thursday,Wednesday
EUR,128.92,07/10/2011,08/07/2011,30/09/2011,Friday,Friday,Friday
EUR,128.934,24/09/2013,25/06/2013,18/09/2013,Tuesday,Wednesday,Tuesday
EUR,128.99,11/03/2011,08/12/2010,04/03/2011,Wednesday,Friday,Friday
EUR,129.066,20/02/2013,14/11/2012,14/02/2013,Wednesday,Thursday,Wednesday
EUR,129.081,19/07/2011,18/04/2011,13/07/2011,Monday,Wednesday,Tuesday
EUR,129.081,03/11/2010,03/08/2010,27/10/2010,Tuesday,Wednesday,Wednesday
EUR,129.084,21/09/2011,23/06/2011,15/09/2011,Thursday,Thursday,Wednesday
EUR,129.191,01/09/2014,02/06/2014,25/08/2014,Monday,Monday,Monday
EUR,129.194,23/11/2009,21/08/2009,17/11/2009,Friday,Tuesday,Monday
EUR,129.196,25/09/2013,26/06/2013,19/09/2013,Wednesday,Thursday,Wednesday
EUR,129.287,15/02/2013,08/11/2012,08/02/2013,Thursday,Friday,Friday
EUR,129.287,22/11/2011,17/08/2011,16/11/2011,Wednesday,Wednesday,Tuesday
EUR,129.3018,12/06/2015,12/03/2015,08/06/2015,Thursday,Monday,Friday
