Date,USD,,Date,GBP,,Date,EUR
10 Feb 2010,90.007,,17 May 2010,134.38,,11 May 2010,120.803
11 Feb 2010,90.031,,18 May 2010,132.906,,12 May 2010,117.456
12 Feb 2010,90.031,,19 May 2010,134.024,,13 May 2010,117.421
15 Feb 2010,90.043,,20 May 2010,132.71,,14 May 2010,116.913
17 Feb 2010,90.055,,21 May 2010,132.442,,17 May 2010,115.785
18 Feb 2010,90.07,,24 May 2010,133.021,,18 May 2010,113.433
19 Feb 2010,90.07,,26 May 2010,133.378,,19 May 2010,114.828
22 Feb 2010,90.07,,27 May 2010,132.837,,20 May 2010,113.775
23 Feb 2010,90.094,,28 May 2010,133.733,,21 May 2010,114.375
24 Feb 2010,90.094,,31 May 2010,134.149,,24 May 2010,115.907
25 Feb 2010,90.132,,2 Jun 2010,133.955,,26 May 2010,114.861
26 Feb 2010,90.132,,3 Jun 2010,136.304,,27 May 2010,113.728
1 Mar 2010,90.167,,4 Jun 2010,135.731,,28 May 2010,113.257
2 Mar 2010,90.167,,7 Jun 2010,135.093,,31 May 2010,113.961
3 Mar 2010,90.167,,8 Jun 2010,133.212,,2 Jun 2010,113.668
4 Mar 2010,90.229,,9 Jun 2010,133.636,,3 Jun 2010,113.016
5 Mar 2010,90.229,,10 Jun 2010,133.592,,4 Jun 2010,113.431
9 Mar 2010,90.325,,11 Jun 2010,134.728,,7 Jun 2010,112.479
10 Mar 2010,90.325,,14 Jun 2010,136.058,,8 Jun 2010,110.108
11 Mar 2010,90.325,,15 Jun 2010,135.394,,9 Jun 2010,110.292
12 Mar 2010,90.325,,16 Jun 2010,136.252,,10 Jun 2010,110.359
15 Mar 2010,90.541,,17 Jun 2010,136.334,,11 Jun 2010,110.996
16 Mar 2010,90.541,,18 Jun 2010,135.466,,14 Jun 2010,112.021
17 Mar 2010,90.541,,21 Jun 2010,137.25,,15 Jun 2010,112.492
18 Mar 2010,91.158,,22 Jun 2010,137.396,,16 Jun 2010,112.613
19 Mar 2010,91.158,,23 Jun 2010,136.269,,17 Jun 2010,113.387
22 Mar 2010,91.524,,24 Jun 2010,137.324,,18 Jun 2010,113.295
23 Mar 2010,91.839,,25 Jun 2010,137.942,,21 Jun 2010,114.432
24 Mar 2010,91.839,,28 Jun 2010,137.541,,22 Jun 2010,114.745
25 Mar 2010,92.074,,29 Jun 2010,138.965,,23 Jun 2010,113.747
26 Mar 2010,92.074,,30 Jun 2010,138.983,,24 Jun 2010,113.421
29 Mar 2010,92.337,,1 Jul 2010,138.928,,25 Jun 2010,113.642
30 Mar 2010,92.629,,2 Jul 2010,137.58,,28 Jun 2010,113.633
31 Mar 2010,92.629,,5 Jul 2010,140.097,,29 Jun 2010,114.18
1 Apr 2010,92.964,,6 Jul 2010,140.025,,30 Jun 2010,112.527
6 Apr 2010,92.964,,7 Jul 2010,140.164,,1 Jul 2010,112.786
7 Apr 2010,92.964,,8 Jul 2010,139.343,,2 Jul 2010,112.758
8 Apr 2010,92.964,,9 Jul 2010,139.906,,5 Jul 2010,115.49
9 Apr 2010,93.363,,12 Jul 2010,140.164,,6 Jul 2010,115.832
12 Apr 2010,93.654,,13 Jul 2010,138.945,,7 Jul 2010,116.21
13 Apr 2010,93.895,,14 Jul 2010,138.594,,8 Jul 2010,116.091
14 Apr 2010,93.895,,15 Jul 2010,140.959,,9 Jul 2010,116.886
15 Apr 2010,93.92,,16 Jul 2010,141.005,,12 Jul 2010,116.917
16 Apr 2010,93.92,,19 Jul 2010,142.501,,13 Jul 2010,116.054
19 Apr 2010,93.904,,20 Jul 2010,140.867,,14 Jul 2010,115.999
20 Apr 2010,93.751,,21 Jul 2010,141.116,,15 Jul 2010,117.56
21 Apr 2010,93.751,,22 Jul 2010,141.088,,16 Jul 2010,117.467
22 Apr 2010,93.653,,23 Jul 2010,140.423,,19 Jul 2010,119.425
23 Apr 2010,88.546,,26 Jul 2010,142.049,,20 Jul 2010,119.453
26 Apr 2010,93.413,,27 Jul 2010,142.861,,21 Jul 2010,119.794
27 Apr 2010,93.276,,28 Jul 2010,142.815,,22 Jul 2010,118.816
28 Apr 2010,93.276,,29 Jul 2010,143.923,,23 Jul 2010,118.308
29 Apr 2010,93.251,,30 Jul 2010,144.329,,26 Jul 2010,119.591
30 Apr 2010,93.251,,2 Aug 2010,144.311,,27 Jul 2010,119.333
3 May 2010,93.159,,3 Aug 2010,145.77,,28 Jul 2010,119.841
4 May 2010,92.966,,4 Aug 2010,147.192,,29 Jul 2010,120.201
5 May 2010,92.966,,5 Aug 2010,147.1,,30 Jul 2010,120.293
6 May 2010,92.771,,6 Aug 2010,146.37,,2 Aug 2010,120.505
7 May 2010,92.771,,9 Aug 2010,146.841,,3 Aug 2010,120.598
10 May 2010,92.568,,10 Aug 2010,147.284,,4 Aug 2010,122.057
11 May 2010,92.456,,11 Aug 2010,145.992,,5 Aug 2010,121.826
12 May 2010,92.456,,12 Aug 2010,145.604,,6 Aug 2010,121.438
13 May 2010,92.429,,13 Aug 2010,144.8,,9 Aug 2010,121.798
14 May 2010,92.429,,16 Aug 2010,144.477,,10 Aug 2010,122.722
17 May 2010,92.377,,17 Aug 2010,143.951,,11 Aug 2010,121.632
18 May 2010,92.38,,18 Aug 2010,144.256,,12 Aug 2010,120.709
19 May 2010,92.38,,19 Aug 2010,142.882,,13 Aug 2010,119.305
20 May 2010,92.365,,20 Aug 2010,143.02,,16 Aug 2010,118.982
21 May 2010,92.365,,23 Aug 2010,142.293,,17 Aug 2010,118.335
24 May 2010,92.356,,24 Aug 2010,142.199,,18 Aug 2010,118.732
26 May 2010,92.354,,25 Aug 2010,140.455,,19 Aug 2010,118.316
27 May 2010,92.357,,26 Aug 2010,139.848,,20 Aug 2010,117.754
28 May 2010,92.357,,27 Aug 2010,141.256,,23 Aug 2010,116.951
31 May 2010,92.351,,30 Aug 2010,139.508,,24 Aug 2010,115.894
2 Jun 2010,92.338,,31 Aug 2010,139.763,,25 Aug 2010,115.209
3 Jun 2010,92.341,,1 Sep 2010,138.524,,26 Aug 2010,114.873
4 Jun 2010,92.341,,2 Sep 2010,138.404,,27 Aug 2010,115.59
7 Jun 2010,92.34,,3 Sep 2010,138.188,,30 Aug 2010,114.418
8 Jun 2010,92.341,,6 Sep 2010,138.713,,31 Aug 2010,114.334
9 Jun 2010,92.341,,7 Sep 2010,138.62,,1 Sep 2010,113.966
10 Jun 2010,92.343,,8 Sep 2010,138.746,,2 Sep 2010,114.39
11 Jun 2010,92.343,,9 Sep 2010,139.394,,3 Sep 2010,114.83
14 Jun 2010,92.343,,10 Sep 2010,139.159,,6 Sep 2010,115.31
15 Jun 2010,92.343,,13 Sep 2010,139.794,,7 Sep 2010,116.149
16 Jun 2010,92.343,,14 Sep 2010,140.489,,8 Sep 2010,115.275
17 Jun 2010,92.342,,15 Sep 2010,140.226,,9 Sep 2010,114.494
18 Jun 2010,92.342,,16 Sep 2010,140.931,,10 Sep 2010,114.413
21 Jun 2010,92.343,,20 Sep 2010,142.152,,13 Sep 2010,115.146
22 Jun 2010,92.342,,21 Sep 2010,142.909,,14 Sep 2010,116.531
23 Jun 2010,92.342,,22 Sep 2010,142.206,,15 Sep 2010,117.167
24 Jun 2010,92.325,,23 Sep 2010,143.317,,16 Sep 2010,118.317
25 Jun 2010,92.325,,24 Sep 2010,142.961,,20 Sep 2010,118.49
28 Jun 2010,92.309,,27 Sep 2010,143.397,,21 Sep 2010,119.764
29 Jun 2010,92.342,,28 Sep 2010,144.781,,22 Sep 2010,119.316
30 Jun 2010,92.342,,29 Sep 2010,144.79,,23 Sep 2010,121.628
1 Jul 2010,92.342,,30 Sep 2010,144.86,,24 Sep 2010,122.176
2 Jul 2010,92.342,,1 Oct 2010,145.153,,27 Sep 2010,121.793
5 Jul 2010,92.333,,4 Oct 2010,144.516,,28 Sep 2010,123.218
6 Jul 2010,92.34,,5 Oct 2010,144.918,,29 Sep 2010,122.797
7 Jul 2010,92.34,,6 Oct 2010,145.643,,30 Sep 2010,124.677
8 Jul 2010,92.341,,7 Oct 2010,145.965,,1 Oct 2010,124.622
9 Jul 2010,92.341,,8 Oct 2010,145.956,,4 Oct 2010,125.457
12 Jul 2010,92.323,,11 Oct 2010,145.674,,5 Oct 2010,125.896
13 Jul 2010,92.341,,12 Oct 2010,146.538,,6 Oct 2010,126.419
14 Jul 2010,92.341,,13 Oct 2010,145.848,,7 Oct 2010,127.241
15 Jul 2010,92.341,,14 Oct 2010,145.954,,8 Oct 2010,128.444
16 Jul 2010,92.341,,15 Oct 2010,147.721,,11 Oct 2010,128.029
19 Jul 2010,92.341,,18 Oct 2010,147.759,,12 Oct 2010,128.074
20 Jul 2010,92.341,,19 Oct 2010,145.984,,13 Oct 2010,126.924
21 Jul 2010,92.341,,20 Oct 2010,145.883,,14 Oct 2010,128.758
22 Jul 2010,92.341,,21 Oct 2010,144.965,,15 Oct 2010,129.678
23 Jul 2010,92.341,,22 Oct 2010,144.965,,18 Oct 2010,129.672
26 Jul 2010,92.341,,25 Oct 2010,144.642,,19 Oct 2010,127.548
27 Jul 2010,92.341,,26 Oct 2010,92.452,,20 Oct 2010,128.488
28 Jul 2010,92.341,,27 Oct 2010,145.954,,21 Oct 2010,127.49
29 Jul 2010,92.341,,28 Oct 2010,146.387,,22 Oct 2010,127.49
30 Jul 2010,92.341,,29 Oct 2010,145.971,,25 Oct 2010,128.146
2 Aug 2010,92.341,,1 Nov 2010,146.592,,26 Oct 2010,128.295
3 Aug 2010,92.341,,3 Nov 2010,147.968,,27 Oct 2010,129.081
4 Aug 2010,92.341,,4 Nov 2010,148.528,,28 Oct 2010,127.836
5 Aug 2010,92.341,,5 Nov 2010,148.454,,29 Oct 2010,127.808
6 Aug 2010,92.341,,8 Nov 2010,149.075,,1 Nov 2010,127.462
9 Aug 2010,92.341,,9 Nov 2010,148.714,,3 Nov 2010,128.762
10 Aug 2010,92.341,,10 Nov 2010,148.383,,4 Nov 2010,129.326
11 Aug 2010,92.341,,15 Nov 2010,147.102,,5 Nov 2010,130.164
12 Aug 2010,92.341,,16 Nov 2010,148.049,,8 Nov 2010,130.703
13 Aug 2010,92.341,,17 Nov 2010,147.497,,9 Nov 2010,128.428
16 Aug 2010,92.341,,18 Nov 2010,146.033,,10 Nov 2010,127.903
17 Aug 2010,92.341,,19 Nov 2010,146.88,,15 Nov 2010,127.065
18 Aug 2010,92.341,,22 Nov 2010,147.911,,16 Nov 2010,125.398
19 Aug 2010,92.11,,23 Nov 2010,147.681,,17 Nov 2010,125.039
20 Aug 2010,92.11,,24 Nov 2010,146.595,,18 Nov 2010,124.127
23 Aug 2010,91.683,,25 Nov 2010,145.334,,19 Nov 2010,125.554
24 Aug 2010,91.306,,26 Nov 2010,145.103,,22 Nov 2010,125.931
25 Aug 2010,91.306,,29 Nov 2010,144.599,,23 Nov 2010,126.76
26 Aug 2010,90.852,,30 Nov 2010,143.8,,24 Nov 2010,124.864
27 Aug 2010,90.852,,1 Dec 2010,143.064,,25 Nov 2010,123.225
30 Aug 2010,90.057,,2 Dec 2010,143.325,,26 Nov 2010,122.655
31 Aug 2010,89.793,,3 Dec 2010,143.705,,29 Nov 2010,122.297
1 Sep 2010,89.793,,6 Dec 2010,143.802,,30 Nov 2010,122.041
2 Sep 2010,89.838,,7 Dec 2010,144.581,,1 Dec 2010,120.706
3 Sep 2010,89.838,,8 Dec 2010,145.271,,2 Dec 2010,119.991
6 Sep 2010,89.974,,9 Dec 2010,144.718,,3 Dec 2010,121.006
7 Sep 2010,90.101,,10 Dec 2010,145.685,,6 Dec 2010,121.719
8 Sep 2010,90.101,,13 Dec 2010,145.477,,7 Dec 2010,122.479
9 Sep 2010,90.217,,14 Dec 2010,145.312,,8 Dec 2010,123.049
10 Sep 2010,90.217,,15 Dec 2010,146.233,,9 Dec 2010,121.722
13 Sep 2010,90.452,,16 Dec 2010,144.799,,10 Dec 2010,122.43
14 Sep 2010,90.89,,17 Dec 2010,143.363,,13 Dec 2010,121.889
15 Sep 2010,90.89,,20 Dec 2010,143.829,,14 Dec 2010,121.631
16 Sep 2010,91.111,,21 Dec 2010,143.034,,15 Dec 2010,123.886
20 Sep 2010,91.111,,22 Dec 2010,143.144,,16 Dec 2010,122.524
21 Sep 2010,91.339,,23 Dec 2010,142.633,,17 Dec 2010,121.825
22 Sep 2010,91.339,,24 Dec 2010,142.071,,20 Dec 2010,122.446
23 Sep 2010,91.36,,27 Dec 2010,142.597,,21 Dec 2010,121.195
24 Sep 2010,91.36,,28 Dec 2010,142.598,,22 Dec 2010,121.121
27 Sep 2010,91.429,,29 Dec 2010,142.542,,23 Dec 2010,120.981
28 Sep 2010,91.523,,30 Dec 2010,142.342,,24 Dec 2010,121.055
29 Sep 2010,91.523,,31 Dec 2010,143.405,,27 Dec 2010,121.035
30 Sep 2010,91.573,,3 Jan 2011,,,28 Dec 2010,121.504
1 Oct 2010,91.573,,5 Jan 2011,143.53,,29 Dec 2010,122.067
4 Oct 2010,91.675,,6 Jan 2011,144.434,,30 Dec 2010,121.503
5 Oct 2010,91.761,,7 Jan 2011,143.647,,31 Dec 2010,122.372
6 Oct 2010,91.761,,10 Jan 2011,143.126,,3 Jan 2011,123.433
7 Oct 2010,91.831,,11 Jan 2011,143.917,,5 Jan 2011,122.846
8 Oct 2010,91.831,,12 Jan 2011,143.889,,6 Jan 2011,122.892
11 Oct 2010,91.902,,13 Jan 2011,144.86,,7 Jan 2011,121.66
12 Oct 2010,91.954,,14 Jan 2011,145.841,,10 Jan 2011,120.381
13 Oct 2010,91.954,,17 Jan 2011,146.835,,11 Jan 2011,119.352
14 Oct 2010,92.009,,18 Jan 2011,147.02,,12 Jan 2011,119.639
15 Oct 2010,92.009,,19 Jan 2011,147.854,,13 Jan 2011,120.4
18 Oct 2010,92.09,,20 Jan 2011,148.602,,14 Jan 2011,121.289
19 Oct 2010,92.179,,21 Jan 2011,148.175,,17 Jan 2011,123.787
20 Oct 2010,92.179,,24 Jan 2011,147.913,,18 Jan 2011,123.164
21 Oct 2010,92.27,,25 Jan 2011,148.256,,19 Jan 2011,123.878
22 Oct 2010,92.27,,26 Jan 2011,148.442,,20 Jan 2011,125.044
25 Oct 2010,92.358,,27 Jan 2011,146.841,,21 Jan 2011,124.951
26 Oct 2010,92.452,,28 Jan 2011,147.892,,24 Jan 2011,125.844
27 Oct 2010,92.452,,31 Jan 2011,147.504,,25 Jan 2011,126.197
28 Oct 2010,92.527,,1 Feb 2011,147.506,,26 Jan 2011,126.866
29 Oct 2010,92.527,,2 Feb 2011,149.404,,27 Jan 2011,127.232
1 Nov 2010,92.15,,3 Feb 2011,150.733,,28 Jan 2011,126.999
3 Nov 2010,92.071,,7 Feb 2011,151.174,,31 Jan 2011,127.379
4 Nov 2010,92.047,,8 Feb 2011,149.875,,1 Feb 2011,126.54
5 Nov 2010,92.047,,9 Feb 2011,149.884,,2 Feb 2011,127.721
8 Nov 2010,92.044,,10 Feb 2011,149.587,,3 Feb 2011,128.493
9 Nov 2010,92.043,,11 Feb 2011,149.457,,7 Feb 2011,128.174
10 Nov 2010,92.043,,14 Feb 2011,149.218,,8 Feb 2011,126.207
15 Nov 2010,92.042,,15 Feb 2011,148.926,,9 Feb 2011,126.747
16 Nov 2010,92.042,,16 Feb 2011,149.019,,10 Feb 2011,126.86
17 Nov 2010,92.042,,17 Feb 2011,150.415,,11 Feb 2011,127.083
18 Nov 2010,92.042,,18 Feb 2011,150.415,,14 Feb 2011,125.969
19 Nov 2010,92.042,,21 Feb 2011,150.774,,15 Feb 2011,125.293
22 Nov 2010,92.042,,22 Feb 2011,150.975,,16 Feb 2011,125.525
23 Nov 2010,92.042,,23 Feb 2011,150.259,,17 Feb 2011,126.007
24 Nov 2010,92.042,,24 Feb 2011,150.709,,18 Feb 2011,126.007
25 Nov 2010,92.042,,25 Feb 2011,150.747,,21 Feb 2011,126.132
26 Nov 2010,92.042,,28 Feb 2011,150.07,,22 Feb 2011,127.225
29 Nov 2010,92.042,,1 Mar 2011,150.638,,23 Feb 2011,126.174
30 Nov 2010,92.044,,2 Mar 2011,151.261,,24 Feb 2011,127.517
1 Dec 2010,92.044,,3 Mar 2011,151.197,,25 Feb 2011,127.768
2 Dec 2010,92.046,,4 Mar 2011,151.792,,28 Feb 2011,128.533
3 Dec 2010,92.048,,7 Mar 2011,151.523,,1 Mar 2011,128.645
6 Dec 2010,92.051,,9 Mar 2011,151.32,,2 Mar 2011,128.292
7 Dec 2010,92.054,,10 Mar 2011,150.409,,3 Mar 2011,128.292
8 Dec 2010,92.054,,11 Mar 2011,150.4,,4 Mar 2011,128.99
9 Dec 2010,92.06,,14 Mar 2011,149.284,,7 Mar 2011,129.884
10 Dec 2010,92.06,,15 Mar 2011,149.274,,9 Mar 2011,130.219
13 Dec 2010,92.068,,16 Mar 2011,149.498,,10 Mar 2011,129.364
14 Dec 2010,92.075,,17 Mar 2011,149.703,,11 Mar 2011,128.75
15 Dec 2010,92.075,,18 Mar 2011,150.15,,14 Mar 2011,128.379
16 Dec 2010,92.082,,21 Mar 2011,149.509,,15 Mar 2011,129.635
17 Dec 2010,92.082,,22 Mar 2011,151.053,,16 Mar 2011,129.439
20 Dec 2010,92.092,,23 Mar 2011,151.742,,17 Mar 2011,129.905
21 Dec 2010,92.108,,24 Mar 2011,151.602,,18 Mar 2011,130.296
22 Dec 2010,92.108,,25 Mar 2011,150.513,,21 Mar 2011,130.753
23 Dec 2010,92.134,,28 Mar 2011,149.556,,22 Mar 2011,131.776
24 Dec 2010,92.134,,29 Mar 2011,148.701,,23 Mar 2011,132.427
27 Dec 2010,92.182,,30 Mar 2011,149.157,,24 Mar 2011,131.981
28 Dec 2010,92.314,,31 Mar 2011,149.408,,25 Mar 2011,131.385
29 Dec 2010,92.314,,1 Apr 2011,149.966,,28 Mar 2011,131.675
30 Dec 2010,92.412,,5 Apr 2011,149.111,,29 Mar 2011,131.005
31 Dec 2010,92.412,,6 Apr 2011,151.112,,30 Mar 2011,131.517
3 Jan 2011,92.528,,7 Apr 2011,151.346,,31 Mar 2011,131.126
5 Jan 2011,92.588,,8 Apr 2011,151.97,,1 Apr 2011,132.233
6 Jan 2011,92.616,,11 Apr 2011,152.379,,5 Apr 2011,131.723
7 Jan 2011,92.616,,12 Apr 2011,152.239,,6 Apr 2011,131.965
10 Jan 2011,92.608,,13 Apr 2011,151.672,,7 Apr 2011,132.999
11 Jan 2011,92.557,,14 Apr 2011,151.292,,8 Apr 2011,132.98
12 Jan 2011,92.557,,15 Apr 2011,152.185,,11 Apr 2011,133.939
13 Jan 2011,92.58,,18 Apr 2011,152.083,,12 Apr 2011,134.497
14 Jan 2011,92.58,,19 Apr 2011,151.255,,13 Apr 2011,134.302
17 Jan 2011,92.634,,20 Apr 2011,151.609,,14 Apr 2011,134.87
18 Jan 2011,92.716,,21 Apr 2011,151.787,,15 Apr 2011,134.74
19 Jan 2011,92.716,,25 Apr 2011,151.787,,18 Apr 2011,134.443
20 Jan 2011,92.783,,26 Apr 2011,153.704,,19 Apr 2011,133.355
21 Jan 2011,92.783,,27 Apr 2011,153.409,,20 Apr 2011,132.796
24 Jan 2011,92.881,,28 Apr 2011,154.051,,21 Apr 2011,134.416
25 Jan 2011,92.956,,29 Apr 2011,154.963,,25 Apr 2011,134.416
26 Jan 2011,92.956,,3 May 2011,155.085,,26 Apr 2011,135.775
27 Jan 2011,92.938,,4 May 2011,153.317,,27 Apr 2011,135.936
28 Jan 2011,92.938,,5 May 2011,153.848,,28 Apr 2011,136.522
31 Jan 2011,92.957,,6 May 2011,153.82,,29 Apr 2011,137.713
1 Feb 2011,93.017,,9 May 2011,152.64,,3 May 2011,138.142
2 Feb 2011,93.017,,10 May 2011,152.296,,4 May 2011,137.481
3 Feb 2011,93.016,,11 May 2011,151.979,,5 May 2011,138.514
7 Feb 2011,93.001,,12 May 2011,153.376,,6 May 2011,138.495
8 Feb 2011,92.998,,13 May 2011,151.487,,9 May 2011,134.906
9 Feb 2011,92.998,,16 May 2011,151.395,,10 May 2011,133.966
10 Feb 2011,92.992,,17 May 2011,150.643,,11 May 2011,133.119
11 Feb 2011,92.992,,18 May 2011,151.22,,12 May 2011,133.948
14 Feb 2011,92.994,,19 May 2011,150.81,,13 May 2011,132.032
15 Feb 2011,93.009,,20 May 2011,150.205,,16 May 2011,133.065
16 Feb 2011,93.009,,23 May 2011,151.184,,17 May 2011,131.28
17 Feb 2011,93.021,,24 May 2011,150.188,,18 May 2011,131.698
18 Feb 2011,93.021,,25 May 2011,150.067,,19 May 2011,132.657
21 Feb 2011,93.025,,26 May 2011,151.027,,20 May 2011,132.601
22 Feb 2011,93.028,,27 May 2011,151.511,,23 May 2011,133.263
23 Feb 2011,93.028,,30 May 2011,152.712,,24 May 2011,130.379
24 Feb 2011,93.031,,31 May 2011,153.197,,25 May 2011,130.825
25 Feb 2011,93.031,,1 Jun 2011,153.867,,26 May 2011,130.92
28 Feb 2011,93.032,,2 Jun 2011,153.448,,27 May 2011,131.673
1 Mar 2011,93.032,,3 Jun 2011,151.764,,30 May 2011,132.157
2 Mar 2011,93.032,,6 Jun 2011,152.073,,31 May 2011,132.884
3 Mar 2011,93.033,,7 Jun 2011,152.706,,1 Jun 2011,133.806
4 Mar 2011,93.033,,8 Jun 2011,152.575,,2 Jun 2011,134.345
7 Mar 2011,93.033,,9 Jun 2011,152.335,,3 Jun 2011,133.759
9 Mar 2011,93.034,,10 Jun 2011,153.182,,6 Jun 2011,134.682
10 Mar 2011,93.034,,13 Jun 2011,151.274,,7 Jun 2011,136.059
11 Mar 2011,93.034,,14 Jun 2011,151.425,,8 Jun 2011,136.17
14 Mar 2011,93.035,,15 Jun 2011,152.839,,9 Jun 2011,136.367
15 Mar 2011,93.035,,16 Jun 2011,152.182,,10 Jun 2011,136.256
16 Mar 2011,93.035,,17 Jun 2011,150.423,,13 Jun 2011,134.544
17 Mar 2011,93.035,,20 Jun 2011,150.389,,14 Jun 2011,133.615
18 Mar 2011,93.035,,21 Jun 2011,150.18,,15 Jun 2011,134.564
21 Mar 2011,93.036,,22 Jun 2011,150.934,,16 Jun 2011,133.747
22 Mar 2011,93.036,,23 Jun 2011,150.261,,17 Jun 2011,131.672
23 Mar 2011,93.036,,24 Jun 2011,148.986,,20 Jun 2011,132.727
24 Mar 2011,93.036,,27 Jun 2011,148.537,,21 Jun 2011,132.145
25 Mar 2011,93.036,,28 Jun 2011,148.44,,22 Jun 2011,133.55
28 Mar 2011,93.036,,29 Jun 2011,148.803,,23 Jun 2011,133.9
29 Mar 2011,93.037,,30 Jun 2011,149.017,,24 Jun 2011,132.802
30 Mar 2011,93.037,,1 Jul 2011,149.705,,27 Jun 2011,132.539
31 Mar 2011,93.037,,4 Jul 2011,148.91,,28 Jun 2011,131.808
1 Apr 2011,93.037,,5 Jul 2011,150.102,,29 Jun 2011,133.213
5 Apr 2011,93.038,,6 Jul 2011,149.078,,30 Jun 2011,134.079
6 Apr 2011,93.038,,7 Jul 2011,148.969,,1 Jul 2011,134.972
7 Apr 2011,93.039,,8 Jul 2011,148.643,,4 Jul 2011,135.172
8 Apr 2011,93.039,,11 Jul 2011,148.578,,5 Jul 2011,135.257
11 Apr 2011,93.039,,12 Jul 2011,148.646,,6 Jul 2011,134.773
12 Apr 2011,93.039,,13 Jul 2011,147.315,,7 Jul 2011,133.639
13 Apr 2011,93.039,,14 Jul 2011,148.472,,8 Jul 2011,133.09
14 Apr 2011,93.04,,15 Jul 2011,149.98,,11 Jul 2011,133.463
15 Apr 2011,93.04,,18 Jul 2011,150.043,,12 Jul 2011,131.854
18 Apr 2011,93.04,,19 Jul 2011,149.606,,13 Jul 2011,129.081
19 Apr 2011,93.04,,20 Jul 2011,149.969,,14 Jul 2011,130.926
20 Apr 2011,93.04,,21 Jul 2011,149.57,,15 Jul 2011,132.276
21 Apr 2011,93.041,,22 Jul 2011,150.519,,18 Jul 2011,131.343
25 Apr 2011,93.041,,25 Jul 2011,151.824,,19 Jul 2011,130.599
26 Apr 2011,93.041,,26 Jul 2011,151.371,,20 Jul 2011,131.725
27 Apr 2011,93.043,,27 Jul 2011,152.162,,21 Jul 2011,131.941
28 Apr 2011,93.043,,28 Jul 2011,152.769,,22 Jul 2011,132.713
29 Apr 2011,93.043,,29 Jul 2011,151.987,,25 Jul 2011,134.074
3 May 2011,93.044,,1 Aug 2011,151.987,,26 Jul 2011,133.741
4 May 2011,93.044,,2 Aug 2011,152.959,,27 Jul 2011,135.072
5 May 2011,93.044,,3 Aug 2011,151.609,,28 Jul 2011,134.906
6 May 2011,93.044,,4 Aug 2011,151.632,,29 Jul 2011,133.612
9 May 2011,93.045,,5 Aug 2011,152.507,,1 Aug 2011,133.612
10 May 2011,93.045,,8 Aug 2011,151.302,,2 Aug 2011,133.932
11 May 2011,93.045,,9 Aug 2011,153.001,,3 Aug 2011,132.21
12 May 2011,93.046,,10 Aug 2011,152.573,,4 Aug 2011,132.27
13 May 2011,93.046,,11 Aug 2011,151.33,,5 Aug 2011,133.368
16 May 2011,93.046,,12 Aug 2011,150.678,,8 Aug 2011,131.399
17 May 2011,93.047,,15 Aug 2011,151.007,,9 Aug 2011,133.777
18 May 2011,93.047,,16 Aug 2011,151.532,,10 Aug 2011,132.884
19 May 2011,93.047,,17 Aug 2011,152.072,,11 Aug 2011,133.753
20 May 2011,93.047,,18 Aug 2011,153.094,,12 Aug 2011,132.673
23 May 2011,93.048,,19 Aug 2011,153.727,,15 Aug 2011,132.266
24 May 2011,93.048,,22 Aug 2011,153.605,,16 Aug 2011,133.285
25 May 2011,93.048,,23 Aug 2011,153.506,,17 Aug 2011,133.871
26 May 2011,93.049,,24 Aug 2011,153.692,,18 Aug 2011,133.914
27 May 2011,93.049,,25 Aug 2011,153.752,,19 Aug 2011,134.11
30 May 2011,93.049,,26 Aug 2011,152.401,,22 Aug 2011,133.093
31 May 2011,93.05,,29 Aug 2011,152.111,,23 Aug 2011,133.913
1 Jun 2011,93.05,,30 Aug 2011,152.862,,24 Aug 2011,134.007
2 Jun 2011,93.05,,31 Aug 2011,152.601,,25 Aug 2011,134.203
3 Jun 2011,93.05,,1 Sep 2011,151.777,,26 Aug 2011,134.389
6 Jun 2011,93.051,,2 Sep 2011,151.469,,29 Aug 2011,134.468
7 Jun 2011,93.051,,5 Sep 2011,151.272,,30 Aug 2011,135.516
8 Jun 2011,93.051,,6 Sep 2011,151.026,,31 Aug 2011,135.087
9 Jun 2011,93.052,,7 Sep 2011,151.063,,1 Sep 2011,134.601
10 Jun 2011,93.052,,8 Sep 2011,149.667,,2 Sep 2011,133.509
13 Jun 2011,93.052,,9 Sep 2011,149.021,,5 Sep 2011,133.021
14 Jun 2011,93.053,,12 Sep 2011,149.536,,6 Sep 2011,132.375
15 Jun 2011,93.053,,13 Sep 2011,148.698,,7 Sep 2011,132.843
16 Jun 2011,93.055,,14 Sep 2011,148.66,,8 Sep 2011,131.778
17 Jun 2011,93.055,,15 Sep 2011,148.73,,9 Sep 2011,131.722
20 Jun 2011,93.057,,16 Sep 2011,148.207,,12 Sep 2011,129.812
21 Jun 2011,93.06,,19 Sep 2011,149.338,,13 Sep 2011,127.69
22 Jun 2011,93.06,,20 Sep 2011,148.202,,14 Sep 2011,128.131
23 Jun 2011,93.064,,21 Sep 2011,148.07,,15 Sep 2011,129.084
24 Jun 2011,93.064,,22 Sep 2011,147.367,,16 Sep 2011,129.439
27 Jun 2011,93.069,,23 Sep 2011,145.754,,19 Sep 2011,130.397
28 Jun 2011,93.072,,26 Sep 2011,145.486,,20 Sep 2011,128.667
29 Jun 2011,93.072,,27 Sep 2011,145.901,,21 Sep 2011,128.809
30 Jun 2011,93.071,,28 Sep 2011,146.685,,22 Sep 2011,128.821
