DATE _GBP_FILTER,(All),,
DATE_EUR_FILTER,(All),,
DATE_USD_FILTER,(All),,
,,,
Row Labels,Sum of USD,Sum of GBP,Sum of EUR
26/11/2013,308.655,426.434,355.028
27/11/2013,308.867,420.713,355.412
28/11/2013,308.867,424.045,358.795
29/11/2013,309.244,423.463,360.37
30/11/2013,309.244,421.166,365.916
01/12/2013,309.244,420.778,360.962
02/12/2013,309.808,421.004,362.095
03/12/2013,309.808,421.231,362.418
04/12/2013,310.681,421.035,362.127
05/12/2013,310.681,419.475,362.256
06/12/2013,311.574,416.908,363.421
07/12/2013,311.574,414.796,363.531
08/12/2013,311.574,417.034,364.945
09/12/2013,311.574,415.595,364.165
10/12/2013,311.574,414.678,364.392
11/12/2013,311.574,413.926,362.962
12/12/2013,311.574,414.875,365.04
13/12/2013,312.614,416.201,364.876
14/12/2013,312.614,416.877,365.563
15/12/2013,312.917,415.923,364.451
16/12/2013,312.917,415.43,365.989
17/12/2013,312.135,413.983,367.549
18/12/2013,312.116,418.068,367.919
19/12/2013,312.116,422.337,366.834
20/12/2013,312.593,425.329,366.144
21/12/2013,312.593,428.649,366.637
22/12/2013,312.593,428.11,369.237
23/12/2013,312.593,429.088,374.879
24/12/2013,312.593,430.234,376.455
25/12/2013,313.039,427.57,379.98
26/12/2013,313.039,426.996,381.261
27/12/2013,313.039,426.385,382.003
28/12/2013,313.039,424.117,381.936
29/12/2013,314.02,425.979,380.789
30/12/2013,314.02,430.041,380.216
31/12/2013,314.02,428.856,379.765
01/01/2014,314.02,431.904,378.885
02/01/2014,314.02,432.073,379.46
03/01/2014,315.662,429.906,382.71
04/01/2014,315.262,430.685,382.914
05/01/2014,315.662,429.093,385.758
06/01/2014,316.539,432.533,385.419
07/01/2014,316.283,431.61,384.708
08/01/2014,316.452,430.036,385.284
09/01/2014,316.43,430.378,385.453
10/01/2014,316.522,429.181,387.682
11/01/2014,316.43,430.51,386.793
12/01/2014,316.43,429.171,386.28
13/01/2014,316.43,429.171,386.177
14/01/2014,316.917,431.752,385.356
15/01/2014,316.909,431.545,385.589
16/01/2014,316.917,432.199,385.665
17/01/2014,316.909,428.654,386.078
18/01/2014,316.909,427.707,388.005
19/01/2014,317.839,430.328,387.627
20/01/2014,317.839,431.983,388.212
21/01/2014,317.839,430.087,386.594
22/01/2014,317.839,430.347,386.812
23/01/2014,317.839,431.765,386.64
24/01/2014,319.529,431.73,387.467
25/01/2014,319.529,430.312,386.985
26/01/2014,318.725,426.715,386.624
27/01/2014,319.041,423.502,385.482
28/01/2014,321.472,423.398,385.032
29/01/2014,321.472,423.211,385.205
30/01/2014,323.501,423.841,384.825
31/01/2014,323.501,428.04,388.164
01/02/2014,323.501,430.545,387.781
02/02/2014,323.501,427.454,386.414
03/02/2014,323.501,431.434,388.55
04/02/2014,323.501,430.014,393.537
05/02/2014,323.501,432.828,395.195
06/02/2014,323.501,433.187,393.631
07/02/2014,324.973,433.187,397.602
08/02/2014,324.973,433.975,397.744
09/02/2014,324.973,435.624,401.078
10/02/2014,324.973,434.602,402.009
11/02/2014,327.214,433.276,400.791
12/02/2014,327.214,434.602,399.716
13/02/2014,327.214,435.319,397.171
14/02/2014,327.214,437.791,397.907
15/02/2014,327.214,438.831,397.083
16/02/2014,328.286,439.547,397.872
17/02/2014,328.793,437.863,396.474
18/02/2014,328.793,440.371,396.116
19/02/2014,328.793,436.394,398.66
20/02/2014,328.793,433.803,398.015
21/02/2014,330.384,434.992,397.728
22/02/2014,332.104,440.083,396.94
23/02/2014,334.984,446.006,395.757
24/02/2014,337.28,445.567,393.772
25/02/2014,337.28,447.196,394.915
26/02/2014,337.28,446.038,397.732
27/02/2014,337.28,447.413,399.814
28/02/2014,337.28,446.4,399.233
01/03/2014,337.28,451.07,399.595
02/03/2014,338.562,453.258,399.776
03/03/2014,338.562,452.894,398.545
04/03/2014,338.562,455.076,399.125
05/03/2014,338.562,454.523,401.984
06/03/2014,338.562,458.235,401.865
07/03/2014,338.562,456.985,402.556
08/03/2014,338.562,453.713,401.72
09/03/2014,338.562,453.669,401.385
10/03/2014,338.562,460.392,404.195
11/03/2014,338.562,460.429,404.305
12/03/2014,342.113,458.596,401.879
13/03/2014,342.113,459.98,403.151
14/03/2014,342.113,465.185,408.676
15/03/2014,342.113,592.998,407.927
16/03/2014,342.113,463.734,408.9
17/03/2014,343.693,468.153,409.948
18/03/2014,344.19,475.241,414.185
19/03/2014,344.19,497.916,510.64
20/03/2014,344.19,509.068,416.531
21/03/2014,344.19,518.738,420.591
22/03/2014,344.19,538.688,428.047
23/03/2014,344.19,564.143,436.369
24/03/2014,344.814,573.051,447.324
25/03/2014,344.814,579.283,451.545
26/03/2014,344.814,579.242,466.511
27/03/2014,344.814,580.39,486.917
28/03/2014,345.91,592.852,495.396
29/03/2014,345.91,607.835,498.167
30/03/2014,345.91,623.321,498.154
31/03/2014,345.91,632.933,500.992
01/04/2014,345.91,633.071,511.824
02/04/2014,347.817,637.433,526.128
03/04/2014,347.817,636.834,538.784
04/04/2014,350.108,631.687,545.692
05/04/2014,350.108,620.023,546.4
06/04/2014,352.79,593.605,548.499
07/04/2014,352.79,592.998,548.274
08/04/2014,351.959,585.088,545.877
09/04/2014,355.002,585.595,535.731
10/04/2014,355.002,587.16,510.64
11/04/2014,358.361,588.781,510.64
12/04/2014,358.361,589.027,504.294
13/04/2014,358.361,591.8,503.185
14/04/2014,358.361,592.029,503.273
15/04/2014,358.361,594.626,503.76
16/04/2014,358.346,598.598,504.488
17/04/2014,358.346,599.623,505.071
18/04/2014,358.346,605.9,506.01
19/04/2014,358.346,613.46,509.838
20/04/2014,358.346,623.43,512.331
21/04/2014,358.346,628.446,514.7
22/04/2014,358.346,627.017,518.133
23/04/2014,358.346,628.234,525.85
24/04/2014,358.346,627.855,533.165
25/04/2014,358.346,627.888,534.947
26/04/2014,359.019,629.164,535.255
27/04/2014,361.049,621.736,535.573
28/04/2014,361.049,620.563,535.405
29/04/2014,361.724,618.399,532.677
30/04/2014,361.985,614.963,531.265
01/05/2014,361.985,613.004,525.461
02/05/2014,361.985,614.728,521.607
03/05/2014,361.985,607.371,519.799
04/05/2014,361.985,595.894,518.141
05/05/2014,361.985,594.213,517.209
06/05/2014,363.712,601.163,512.931
07/05/2014,363.712,608.102,506.446
08/05/2014,363.712,620.372,503.791
09/05/2014,365.46,617.508,504.889
10/05/2014,367.617,619.178,511.062
11/05/2014,367.617,623.904,517.188
12/05/2014,367.617,626.196,529.197
13/05/2014,368.747,628.678,528.624
14/05/2014,374.211,630.54,529.245
15/05/2014,374.211,624.477,532.061
16/05/2014,374.211,628.391,534.448
17/05/2014,374.211,629.77,535.45
18/05/2014,377.218,628.477,534.4
19/05/2014,460.867,624.972,531.584
20/05/2014,378.837,626.889,534.591
21/05/2014,382.947,622.239,534.871
22/05/2014,388.11,624.291,533.099
23/05/2014,395.548,625.109,532.355
24/05/2014,405.148,632.732,531.828
25/05/2014,409.713,632.006,532.93
26/05/2014,422.335,629.051,535.718
27/05/2014,438.033,637.002,535.622
28/05/2014,444.501,639.101,540.736
29/05/2014,446.186,645.586,538.75
30/05/2014,447.015,643.718,537.152
31/05/2014,450.613,643.718,542.186
01/06/2014,459.86,639.567,541.21
02/06/2014,473.392,639.42,545.017
03/06/2014,485.566,638.812,542.609
04/06/2014,492.325,643.033,541.822
05/06/2014,491.057,887.675,541.49
06/06/2014,491.619,640.677,540.507
07/06/2014,491.726,636.884,540.507
08/06/2014,489.225,635.41,541.44
09/06/2014,481.123,635.017,781.026
10/06/2014,460.409,633.822,540.802
11/06/2014,460.867,636.273,540.629
12/06/2014,456.458,635.314,538.222
13/06/2014,456.32,638.742,538.172
14/06/2014,456.898,637.518,535.187
15/06/2014,457.839,637.321,535.138
16/06/2014,457.461,634.925,533.2
17/06/2014,456.706,633.681,531.143
18/06/2014,457.059,630.216,530.996
19/06/2014,460.558,631.68,529.308
20/06/2014,462.309,628.147,528.281
21/06/2014,465.329,628.342,527.246
22/06/2014,470.346,623.709,527.002
23/06/2014,477.178,623.745,530.955
24/06/2014,484.255,622.332,533.493
25/06/2014,485.962,629.539,538.175
26/06/2014,486.286,632.704,540.906
27/06/2014,485.648,637.33,542.234
28/06/2014,483.523,636.929,542.283
29/06/2014,481.103,631.124,544.23
30/06/2014,478.962,629.308,550.609
01/07/2014,473.559,621.665,555.722
02/07/2014,471.445,606.676,553.898
03/07/2014,469.302,608.756,552.337
04/07/2014,467.51,601.639,554.114
05/07/2014,464.573,592.799,550.811
06/07/2014,458.752,605.171,550.663
07/07/2014,454.415,602.912,554.276
08/07/2014,451.264,633.633,551.469
09/07/2014,453.425,633.154,551.831
10/07/2014,458.763,645.798,552.293
11/07/2014,466.229,602.912,557.478
12/07/2014,477.356,655.68,575.672
13/07/2014,477.356,662.29123,580.772
14/07/2014,477.356,673.28546,584.81
15/07/2014,477.356,669.08195,557.478
16/07/2014,477.356,676.61151,582.738
17/07/2014,477.356,683.76876,585.98026
18/07/2014,477.356,683.01583,591.34566
19/07/2014,477.356,695.41231,588.33396
20/07/2014,477.356,698.84192,593.8122
21/07/2014,478.803,705.68254,602.85891
22/07/2014,478.803,700.73643,602.52892
23/07/2014,479.383,701.41637,608.5277
24/07/2014,479.383,698.01069,611.15133
25/07/2014,479.383,698.01032,613.5051
26/07/2014,481.112,695.06618,612.09444
27/07/2014,481.112,688.0857,611.70391
28/07/2014,484.444,693.42122,607.4437
29/07/2014,484.444,691.17465,609.20986
30/07/2014,484.444,686.44877,607.41535
31/07/2014,488.236,698.17547,605.23917
01/08/2014,488.236,692.12266,606.31532
02/08/2014,491.538,689.0756,603.73182
03/08/2014,491.538,681.70401,599.60382
04/08/2014,491.538,678.13279,607.46697
05/08/2014,491.37,678.60405,604.20317
06/08/2014,491.37,674.12779,600.98393
07/08/2014,490.79,669.89706,599.50787
08/08/2014,490.79,774.16414,591.43225
09/08/2014,649.3127,674.35258,592.60509
10/08/2014,490.79,669.54346,588.77137
11/08/2014,491.347,677.69766,587.15495
12/08/2014,491.347,687.01868,696.99
13/08/2014,491.347,687.57482,591.62268
14/08/2014,490.233,695.75383,591.22279
15/08/2014,490.233,700.50658,599.34822
16/08/2014,489.758,700.59246,608.37603
17/08/2014,489.758,699.85069,613.62313
18/08/2014,489.758,708.74531,622.02931
19/08/2014,488.968,717.63393,626.51445
20/08/2014,488.968,719.54929,626.5717
21/08/2014,488.01,706.0961,626.38173
22/08/2014,488.01,715.98883,633.49734
23/08/2014,488.01,721.34244,638.6834
24/08/2014,487.654,717.96282,641.20395
25/08/2014,487.654,721.38978,633.7918
26/08/2014,487.654,722.73321,646.18806
27/08/2014,486.92,740.64295,647.87561
28/08/2014,486.92,742.31099,637.97343
29/08/2014,486.92,748.44161,642.46987
30/08/2014,486.92,756.10624,647.02243
31/08/2014,486.92,756.56332,664.14682
01/09/2014,487.844,751.57213,661.36672
02/09/2014,487.844,746.30576,666.58682
03/09/2014,493.072,751.89043,673.12691
04/09/2014,493.072,750.18844,677.98407
05/09/2014,493.072,746.84685,673.32057
06/09/2014,501.199,746.81496,669.75014
07/09/2014,501.199,745.6123,672.55655
08/09/2014,513.379,745.6123,672.61566
09/09/2014,513.379,720.22099,671.30289
10/09/2014,513.379,727.1148,674.59588
11/09/2014,531.259,713.32223,674.41548
12/09/2014,531.259,719.10964,674.41548
13/09/2014,531.259,707.32944,653.21563
14/09/2014,513.379,711.68047,656.01112
15/09/2014,531.259,709.71078,643.7571
16/09/2014,536.2682,714.8676,650.95448
17/09/2014,540.8567,711.78194,648.07897
18/09/2014,545.4102,714.05107,649.41859
19/09/2014,549.9789,710.88598,640.98106
20/09/2014,554.557,718.86326,644.89793
21/09/2014,554.5085,724.79386,641.49803
22/09/2014,559.103,717.33696,646.15489
23/09/2014,558.8947,723.78272,641.6492
24/09/2014,561.715,717.7915,647.3866
25/09/2014,559.962,713.88389,648.87941
26/09/2014,562.4605,709.04018,642.07751
27/09/2014,560.7863,710.41477,649.90687
28/09/2014,560.786,698.69015,651.7666
29/09/2014,560.786,701.93704,646.79104
30/09/2014,556.9515,700.75292,644.82619
01/10/2014,561.6111,703.69128,646.51309
02/10/2014,561.611,708.50529,635.1527
03/10/2014,557.771,716.60616,633.13488
04/10/2014,559.929,716.88435,638.72323
05/10/2014,556.1005,717.18862,640.90319
06/10/2014,552.2988,743.56748,645.84193
07/10/2014,548.5227,758.60096,652.77361
08/10/2014,544.7725,750.158,652.71862
09/10/2014,548.988,706.68784,649.67746
10/10/2014,545.2344,760.48046,652.768
11/10/2014,541.506,766.21785,668.7645
12/10/2014,590.91988,763.685,675.58782
13/10/2014,546.4327,770.809,678.60905
14/10/2014,545.4085,774.16414,686.08436
15/10/2014,554.49,761.971,688.93312
16/10/2014,562.738,746.58758,709.669
17/10/2014,567.9855,747.776,694.24724
18/10/2014,567.9855,747.776,696.99
19/10/2014,572.473,753.29684,687.09951
20/10/2014,574.425,760.623,675.484
21/10/2014,574.425,760.66,674.31833
22/10/2014,581.9644,767.761,674.31833
23/10/2014,582.6606,766.812,681.0339
24/10/2014,584.6667,773.959,687.25658
25/10/2014,575.442,772.192,685.97059
26/10/2014,581.9155,780.659,689.01081
27/10/2014,581.9155,793.066,691.3886
28/10/2014,571.149,735.21,696.6576
29/10/2014,572.7134,811.25,693.0904
30/10/2014,577.7244,816.158,698.67912
31/10/2014,585.2803,817.671,709.54778
01/11/2014,585.2803,813.752,716.66263
02/11/2014,591.864,809.334,723.83201
03/11/2014,591.864,810.698,725.42608
04/11/2014,595.2973,805.669,728.49159
05/11/2014,595.069,786.068,726.74367
06/11/2014,595.069,792.043,726.13008
07/11/2014,593.8165,797.439,732.23835
08/11/2014,596.7137,801.947,733.74582
09/11/2014,596.7137,792.536,728.469
10/11/2014,601.3245,794.005,731.946
11/11/2014,601.3245,791.378,735.644
12/11/2014,601.3245,791.192,739.419
13/11/2014,578.6302,792.519,728.625
14/11/2014,580.4381,791.306,728.24
15/11/2014,573.733,791.766,725.226
16/11/2014,580.0441,796.054,727.372
17/11/2014,574.4108,796.164,723.996
18/11/2014,579.45,802.438,723.592
19/11/2014,572.509,810.268,717.977
20/11/2014,571.4141,814.388,723.928
21/11/2014,571.4141,819.959,726.173
22/11/2014,570.5562,820.422,734.508
23/11/2014,568.9136,825.114,735.571
24/11/2014,572.9592,827.48,739.58
25/11/2014,572.507,832.047,744.309
26/11/2014,568.2102,832.718,749.849
27/11/2014,573.7932,833.811,751.655
28/11/2014,573.1328,830.044,754.405
29/11/2014,565.9457,832.708,753.69
30/11/2014,565.513,841.141,753.626
01/12/2014,565.752,838.304,753.806
02/12/2014,554.428,850.713,751.763
03/12/2014,553.2945,853.916,756.846
04/12/2014,553.3425,854.55,761.668
05/12/2014,552.9556,855.038,766.512
06/12/2014,556.7603,859.686,770.95
07/12/2014,556.7603,852.264,770.946
08/12/2014,557.2362,859.253,774.485
09/12/2014,552.917,854.943,773.605
10/12/2014,571.975,859.543,779.189
11/12/2014,577.7616,856.266,771.996
12/12/2014,575.3846,860.724,774.443
13/12/2014,575.385,867.193,773.102
14/12/2014,579.635,869.67,774.062
15/12/2014,581.5254,875.953,770.649
16/12/2014,583.322,872.348,778.738
17/12/2014,590.2961,869.887,784.085
18/12/2014,590.91988,871.326,785.474
19/12/2014,584.02,874.978,779.257
20/12/2014,570.65473,876.298,781.34
21/12/2014,571.432,861.64,780.856
22/12/2014,571.432,862.013,783.073
23/12/2014,572.15315,864.527,783.417
24/12/2014,576.0984,863.945,783.318
25/12/2014,579.6608,861.618,769.47
26/12/2014,583.9817,863.044,770.061
27/12/2014,583.5488,863.205,767.861
28/12/2014,588.9653,866.011,768.604
29/12/2014,588.337,867.148,769.057
30/12/2014,591.6998,867.935,769.336
31/12/2014,595.708,870.115,770.273
01/01/2015,600.2451,872.968,778.643
02/01/2015,604.5536,861.035,777.571
03/01/2015,611.4,866.227,784.075
04/01/2015,616.9475,866.227,785.153
05/01/2015,613.5965,868.775,789.076
06/01/2015,613.5965,859.205,785.704
07/01/2015,620.7251,870.652,788.232
08/01/2015,622.98,868.834,788.232
09/01/2015,603.41445,877.955,791.054
10/01/2015,617.337,883.799,791.2
11/01/2015,620.4301,880.809,789.433
12/01/2015,622.1709,861.17,799.088
13/01/2015,613.941,873.396,791.445
14/01/2015,617.8066,873.396,794.497
15/01/2015,617.95,883.247,797.508
16/01/2015,621.1277,881.358,790.777
17/01/2015,621.8027,878.257,796.565
18/01/2015,621.8027,882.319,792.728
19/01/2015,615.418,887.262,793.183
20/01/2015,619.377,890.001,795.036
21/01/2015,620.21,885.025,796.206
22/01/2015,625.5121,889.188,796.726
23/01/2015,627.701,881.778,798.429
24/01/2015,629.4297,886.424,799.743
25/01/2015,631.734,879.801,799.092
26/01/2015,638.088,887.272,803.369
27/01/2015,639.3259,891.807,798.025
28/01/2015,639.3259,890.567,798.565
29/01/2015,639.1266,888.414,793.703
30/01/2015,639.1266,882.067,793.279
31/01/2015,641.3188,887.148,793.769
01/02/2015,642.1753,891.959,792.268
02/02/2015,644.8101,894.174,790.996
03/02/2015,646.3853,890.999,786.672
04/02/2015,649.1187,891.273,790.06
05/02/2015,649.7957,889.828,789.13
06/02/2015,652.0183,891.481,790.66
07/02/2015,653.3254,887.967,793.758
08/02/2015,654.8757,893.498,791.848
09/02/2015,659.2681,892.942,789.549
10/02/2015,657.9414,887.675,788.187
11/02/2015,660.5062,884.384,787.146
12/02/2015,661.8745,887.496,789.846
13/02/2015,661.8745,892.326,786.957
14/02/2015,660.1135,897.773,781.026
15/02/2015,660.115,895.516,779.541
16/02/2015,660.115,893.086,780.157
17/02/2015,661.396,893.086,784.566
18/02/2015,661.396,898.917,786.349
19/02/2015,661.396,902.812,785.5
20/02/2015,660.958,908.315,784.074
21/02/2015,661.0718,907.094,784.074
22/02/2015,659.664,908.017,781.612
23/02/2015,659.664,899.603,781.802
24/02/2015,650,893.582,785.331
25/02/2015,649.375,869.668,784.928
26/02/2015,646.375,869.998,783.307
27/02/2015,646.375,869.18,773.722
28/02/2015,646.375,868.426,771.62
01/03/2015,646.2568,862.345,756.741
02/03/2015,646.2568,847.728,751.919
03/03/2015,649.8169,853.628,751.285
04/03/2015,649.8169,853.844,751.165
05/03/2015,650.3335,858.456,744.938
06/03/2015,648.5649,856.088,732.336
07/03/2015,648.5649,856.703,731.967
08/03/2015,648.5649,851.534,731.168
09/03/2015,650.2227,856.54,735.903
10/03/2015,650.2227,861.134,733.043
11/03/2015,654.4939,863.895,733.794
12/03/2015,652.321,863.895,734.717
13/03/2015,649.2313,851.596,733.645
14/03/2015,649.2313,852.279,736.327
15/03/2015,649.2313,855.913,739.443
16/03/2015,649.2313,859.019,739.443
17/03/2015,650.2834,859.44,734.629
18/03/2015,650.2834,860.69,733.915
19/03/2015,650.2834,861.346,731.927
20/03/2015,650.2834,861.346,732.113
21/03/2015,650.2834,866.502,733.788
22/03/2015,650.2834,862.232,733.132
23/03/2015,649.911,860.846,733.757
24/03/2015,649.911,856.702,733.757
25/03/2015,649.6042,853.867,734.35
26/03/2015,650.5145,868.37,735.948
27/03/2015,650.5145,865.74,740.766
28/03/2015,651.1338,880.374,739.551
29/03/2015,648.748,880.938,740.797
30/03/2015,652.502,887.011,751.685
31/03/2015,652.502,896.882,750.404
01/04/2015,652.502,909.09,763.988
02/04/2015,652.502,904.869,765.055
03/04/2015,652.502,903.246,772.812
04/04/2015,652.502,900.13,776.563
05/04/2015,651.3806,902.986,784.043
06/04/2015,651.3806,898.168,779.693
07/04/2015,651.232,897.019,781.576
08/04/2015,651.232,899.741,782.907
09/04/2015,651.744,897.307,785.16
10/04/2015,651.3251,895.711,781.096
11/04/2015,650.1023,894.744,780.407
12/04/2015,650.6684,897.517,782.524
13/04/2015,650.6684,897.872,779.293
14/04/2015,650.668,896.066,777.16
15/04/2015,651.212,910.514,774.677
16/04/2015,649.3127,912.288,775
17/04/2015,648.3752,911.707,776.935
18/04/2015,648.3752,905.299,777.805
19/04/2015,648.3752,907.746,784.675
20/04/2015,648.3752,908.197,784.804
21/04/2015,647.915,915.189,781.966
22/04/2015,647.915,911.598,779.468
23/04/2015,647.915,909.908,781.295
24/04/2015,647.915,914.714,782.939
25/04/2015,647.4552,908.323,787.209
26/04/2015,647.4552,910.756,785.929
27/04/2015,646.7234,910.885,785.519
28/04/2015,644.83,909.995,786.017
29/04/2015,635.762,910.766,785.56
30/04/2015,630.9496,909.714,787.984
01/05/2015,624.9408,910.131,786.826
02/05/2015,624.5949,908.719,783.702
03/05/2015,624.2764,910.356,782.289
04/05/2015,621.4138,906.985,782.502
05/05/2015,619.2339,909.939,784.556
06/05/2015,613.2955,908.302,782.662
07/05/2015,614.9175,909.457,782.566
08/05/2015,614.9175,905.798,777.847
09/05/2015,614.9175,909.265,780.929
10/05/2015,614.9175,905.445,781.828
11/05/2015,615.315,904,782.598
12/05/2015,615.315,906.215,781.378
13/05/2015,616.6376,895.879,779.581
14/05/2015,616.6376,892.027,778.072
15/05/2015,621.172,890.968,778.104
16/05/2015,621.172,902.049,777.976
17/05/2015,621.172,904.72,766.291
18/05/2015,621.172,902.275,764.686
19/05/2015,621.172,900.785,763.531
20/05/2015,621.172,899.465,772.888
21/05/2015,624.979,894.683,774.034
22/05/2015,624.979,895.614,774.068
